facility_id,canonical_name,lbl,lbl_full,aliases,parent_system,project_family,project_name,project_division,project_unit,project_subunit,project_path,ownership_class,owner_agency,operator_agency,facility_group,facility_type,network_role,display_rank,display_rank_source,display_rank_reason,status,length_mi,segment_count,geometry_confidence,decision_ids,facility_crosses_blm,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_blm_field_offices
CVY_0F89C562,Glenn Colusa Canal,Glenn Colusa Canal,Glenn Colusa Canal,,,Local/regional public,Local; Glenn Colusa Irrigation District,,,,,Local/regional public,,Glenn Colusa Irrigation District; Local,Open conveyance,Canal,Unknown,regional_major,reviewed_override,Large regional irrigation conveyance backbone.,unknown,107.0915071794678,6,medium,UNREVIEWED,FALSE,0,3.5468261462870294,
CVY_0F999C94,Briggs-West Gridley Irrigation District Traynor Lateral,Traynor Lateral,Briggs-West Gridley Irrigation District Traynor Lateral,BWGID Traynor Lateral; Traynor Lateral; BWGID Traynor Lateral,Briggs-West Gridley Irrigation District conveyance system,Local/regional public,Briggs-West Gridley Irrigation District conveyance system,,,,,Local/regional public,,Briggs-West Gridley Irrigation District,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,8.310442267342427,2,medium,A53; 2,FALSE,0,14.726296237103298,
CVY_0FFAA7B8,DELTA-CONTRA COSTA SHORTCUT PIPELINE,DELTA-CONTRA COSTA SHORTCUT PIPELINE,DELTA-CONTRA COSTA SHORTCUT PIPELINE,,,CVP,Central Valley Project,Delta Division,Contra Costa Canal,,Delta Division > Contra Costa Canal,Federal,,US Bureau of Reclamation,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.111121450620785,1,medium,UNREVIEWED,FALSE,0,8.449287574859255,
CVY_100B882F,Central Main Canal,Central Main Canal,Central Main Canal,,,Local/regional public,Metropolitan Water District,,,,,Local/regional public,,Metropolitan Water District,Open conveyance,Canal,Mainline,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,14.91408645878871,10,medium,UNREVIEWED,FALSE,0,2.531197858252826,
CVY_10153E24,Short Main Canal,Short Main Canal,Short Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Buena Vista Water Storage District,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,1.1657144436787588,1,medium,UNREVIEWED,FALSE,0,4.558601944638964,
CVY_1057970D,Forbestown Tunnel and Penstock,Forbestown Tunnel and Penstock,Forbestown Tunnel and Penstock,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Power conveyance,Penstock,Power delivery,local_supporting,automatic,Automatic standard/local rank.,unknown,3.740679343113295,1,medium,UNREVIEWED,FALSE,0,1.0124310872615923,
CVY_10696E33,Buena Vista Canal,Buena Vista Canal,Buena Vista Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Buena Vista Water Storage District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,19.71791865577303,2,medium,UNREVIEWED,FALSE,0,1.815827570317693,
CVY_10C7D7BE,Glenn-Colusa Irrigation District Lateral 35-1C,Lateral 35-1c,Glenn-Colusa Irrigation District Lateral 35-1C,Lateral 35-1c; GCID Lateral 35-1C,Glenn-Colusa Irrigation District conveyance system,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,Local/regional public,,Glenn Colusa Irrigation District,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,3.4589895729418427,1,high,A18,FALSE,0,3.890547049151712,
CVY_112C28D1,Crow Flat Flume,Crow Flat Flume,Crow Flat Flume,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.11323787126014236,1,medium,UNREVIEWED,FALSE,0,5.317927477720386,
CVY_1134B8EA,East Side Canal,East Side Canal,East Side Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Arvin Edison Water Storage District; Buena Vista Water Storage District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,63.02806644669874,8,medium,UNREVIEWED,FALSE,0,0.25224120952164,
CVY_1161019B,Moody,Moody,Moody,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.3559359951993489,1,medium,UNREVIEWED,FALSE,0,21.75358589792786,
CVY_11C85584,Auburn Ravine I Canal,Auburn Ravine I Canal,Auburn Ravine I Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.3675779496260048,1,medium,UNREVIEWED,FALSE,0,1.180480895658371,
CVY_11CAE1A7,Wolf-Hannaman Canal,Wolf-Hannaman Canal,Wolf-Hannaman Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.994498958345409,1,medium,UNREVIEWED,FALSE,0,1.2259785191329593,
CVY_123EF1D7,Upper Bowman,Upper Bowman,Upper Bowman,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.8563020509863009,1,medium,UNREVIEWED,FALSE,0,1.1850720444983018,
CVY_124D2019,Rifle Box Canal,Rifle Box Canal,Rifle Box Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.437970639772586,1,medium,UNREVIEWED,FALSE,0,0.1610725423690678,
CVY_12A7DC15,Glenn-Colusa Irrigation District Lateral 41-1,GCID Lateral 41-1,Glenn-Colusa Irrigation District Lateral 41-1,GCID Lateral 41-1,Glenn-Colusa Irrigation District conveyance system,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,Local/regional public,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,6.820202059703,1,high,A27,FALSE,0,6.128874733933827,
CVY_12D4EC64,Spring Creek Power Conduit Rock Creek Siphon,Spring Creek Power Conduit,Spring Creek Power Conduit Rock Creek Siphon,Spring Creek Power Conduit,Spring Creek Power Conduit system,CVP,Central Valley Project,Trinity River Division,Spring Creek power conveyance system,,Trinity River Division > Spring Creek power conveyance system,Federal,,US Bureau of Reclamation,Closed conveyance,Siphon,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.6192806396750472,1,high,A61,FALSE,0,0.17135244702374186,
CVY_12E19D47,Ferguson,Ferguson,Ferguson,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.6446504661151479,1,medium,UNREVIEWED,FALSE,0,4.830321597454501,
CVY_12F68D16,Unnamed conveyance — Major Conveyance row 870,Unnamed conveyance — Major Conveyance row 870,Unnamed conveyance — Major Conveyance row 870,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.5022898124065907,1,low,UNREVIEWED,FALSE,0,2.232753631417145,
CVY_130BD136,Central Pipeline,Central Pipeline,Central Pipeline,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Pipeline,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,13.324999153635115,1,medium,UNREVIEWED,FALSE,0,14.930362567632354,
CVY_1381F741,New Rim Ditch,New Rim Ditch,New Rim Ditch,,,Local/regional public,Kern Delta Water District,,,,,Local/regional public,,Kern Delta Water District,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,19.070797415204634,1,medium,UNREVIEWED,FALSE,0,0.00475244957697186,
CVY_13B2200D,Hendriks Canal,Hendriks Canal,Hendriks Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,10.954370294387088,1,medium,UNREVIEWED,FALSE,0,0.021831331154795824,
CVY_13EC3B05,TRACY PUMPING PLANT DISCHARGE LINES,TRACY PUMPING PLANT DISCHARGE LINES,TRACY PUMPING PLANT DISCHARGE LINES,,,CVP,Central Valley Project,Delta Division,C.W. Bill Jones (Tracy) Pumping Plant conveyance,,Delta Division > C.W. Bill Jones (Tracy) Pumping Plant conveyance,Federal,,US Bureau of Reclamation,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.9837480830666265,1,medium,UNREVIEWED,FALSE,0,11.620101177956498,
CVY_142DBCC2,GCID Lateral 64-1C,GCID Lateral 64-1C,GCID Lateral 64-1C,,,Unknown/unassigned,Unassigned,,,,,Local/regional public,,Local,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,4.023353126285782,1,medium,UNREVIEWED,FALSE,0,10.649270460608571,
CVY_142F5CC1,Del Valle Branch,Del Valle Branch,Del Valle Branch,South Bay Aqueduct,State Water Project – South Bay Aqueduct,SWP,State Water Project,South Bay Aqueduct,,,South Bay Aqueduct,California state,,State Water Project,Closed conveyance,Pipeline,Branch,local_supporting,automatic,Automatic standard/local rank.,unknown,1.5367029839610238,4,high,13,FALSE,0,2.6542896929847912,
CVY_149C37AE,Big Grizzly Creek,Big Grizzly Creek,Big Grizzly Creek,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Department of Water Resources,Other/unknown,Unknown,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.46965710218721,1,medium,UNREVIEWED,FALSE,0,2.5661928671223126,
CVY_14C53E2A,Wadsworth Canal,Wadsworth Canal,Wadsworth Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.615285894501776,1,medium,UNREVIEWED,FALSE,0,15.14878328375398,
CVY_14CF1D1A,Ralston Tunnel,Ralston Tunnel,Ralston Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,6.588448979831691,1,medium,UNREVIEWED,FALSE,0,2.427937418776631,
CVY_151746FD,San Diego Aqueduct,San Diego Aqueduct,San Diego Aqueduct,San Diego Aqueducts; San Diego Aqueducts; San Diego Canal,San Diego Aqueduct system,Local/regional public,San Diego County Water Authority aqueduct system,,,,,Local/regional public,,San Diego County Water Authority; Metropolitan Water District,Open conveyance,Aqueduct,Mainline,statewide_major,reviewed_override,Interregional imported-water backbone serving San Diego County.,unknown,166.29138766080533,11,medium,UNREVIEWED; A63; 27,TRUE,0.0965200535342652,0,
CVY_152C7D73,State Check Ditch,State Check Ditch,State Check Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,1.3100743976727078,1,medium,UNREVIEWED,FALSE,0,16.17750390439054,
CVY_15341EF8,Towle Diversion,Towle Diversion,Towle Diversion,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.3574102572759524,1,medium,UNREVIEWED,FALSE,0,2.317803509390135,
CVY_156161B7,Ice House Tunnel,Ice House Tunnel,Ice House Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,SMUD,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,1.8820014734941408,1,medium,UNREVIEWED,FALSE,0,13.460518747821064,
CVY_1567D878,Lateral E,Lateral E,Lateral E,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,5.501129824960956,3,medium,UNREVIEWED,FALSE,0,11.514937847550549,
CVY_1567D880,Lateral K,Lateral K,Lateral K,,,Unknown/unassigned,Unassigned,,,,,Unknown,Patterson ID,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,2.0382690837879864,1,medium,UNREVIEWED,FALSE,0,14.738480629957124,
CVY_1569E066,Cross Valley Pipeline,Cross Valley Pipeline,Cross Valley Pipeline,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,8.440496548315743,1,medium,UNREVIEWED,FALSE,0,3.5004498702986604,
CVY_157BCF8E,Unnamed conveyance — Major Conveyance row 819,Unnamed conveyance — Major Conveyance row 819,Unnamed conveyance — Major Conveyance row 819,,,Unknown/unassigned,Unassigned,,,,,Unknown,SSWD,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.467033986143,1,low,UNREVIEWED,FALSE,0,9.21682032308678,
CVY_15B4E91F,Chowchilla Canal,Chowchilla Canal,Chowchilla Canal,,,Local/regional public,US Bureau of Reclamation; Chowchilla Water District,,,,,Local/regional public,,US Bureau of Reclamation; Chowchilla Water District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,48.59885873451944,2,medium,UNREVIEWED,FALSE,0,3.1847768202439948,
CVY_15ECBA34,Second Lift Canal,Second Lift Canal,Second Lift Canal,,,Local/regional public,Central California Irrigation District,,,,,Local/regional public,,Central California Irrigation District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.040850668314167,2,medium,UNREVIEWED,FALSE,0,3.022065777590322,
CVY_160FEA31,Tulare Irrigation District Main Canal,Main Canal,Tulare Irrigation District Main Canal,Tulare Canal; Main Canal,Tulare Irrigation District conveyance system,Local/regional public,Tulare Irrigation District conveyance system,,,,,Local/regional public,,Tulare Irrigation District,Open conveyance,Canal,Mainline,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,16.91859521379834,1,medium,A60,FALSE,0,6.590014553783041,
CVY_1645F40B,Musser Canal,Musser Canal,Musser Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.3564215847045715,1,medium,UNREVIEWED,FALSE,0,4.093124053663129,
CVY_1663FD36,East Borrow Ditch,East Borrow Ditch,East Borrow Ditch,,,Unknown/unassigned,Unassigned,,,,,Private; Unknown,,Sutter Municipal Water Company,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,21.959940795653182,4,medium,UNREVIEWED,FALSE,0,17.81363297593726,
CVY_16CC8F65,Fowler Switch Canal,Fowler Switch Canal,Fowler Switch Canal,,,Local/regional public,Fresno Irrigation District,,,,,Local/regional public,,Fresno Irrigation District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,22.5995882433773,2,medium,UNREVIEWED,FALSE,0,6.347932983143727,
CVY_16E1072B,Forbestown Ditch,Forbestown Ditch,Forbestown Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,1.649849046509105,1,medium,UNREVIEWED,FALSE,0,1.2629166221386912,
CVY_16EE1FAF,Camp Creek Tunnel,Camp Creek Tunnel,Camp Creek Tunnel,Camp Creek Diversion Tunnel,Reclamation conveyance system (project unit unassigned),CVP,Central Valley Project,American River Division,Sly Park Unit,Camp Creek diversion system,American River Division > Sly Park Unit > Camp Creek diversion system,Federal,,US Bureau of Reclamation,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,0.5838366219973579,1,high,3,FALSE,0,3.727348621328342,
CVY_1702A583,Browns Valley Ditch,Browns Valley Ditch,Browns Valley Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,44.56449238395046,1,medium,UNREVIEWED,TRUE,0.14285803420496718,0,
CVY_1741DCE4,Third Lift Canal,Third Lift Canal,Third Lift Canal,,,Local/regional public,Central California Irrigation District,,,,,Local/regional public,,Central California Irrigation District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,16.26663974494646,2,medium,UNREVIEWED,FALSE,0,3.8373634191063815,
CVY_17CF3E77,Pullman,Pullman,Pullman,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.2176977306746164,2,medium,UNREVIEWED,FALSE,0,20.77374319346299,
CVY_182675AB,S-drain,S-drain,S-drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,2.4767851315379916,1,medium,UNREVIEWED,FALSE,0,20.630127929717478,
CVY_18E8D448,KLAMATH M CANAL,KLAMATH M CANAL,KLAMATH M CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.725900811270333,1,medium,UNREVIEWED,FALSE,0,0.2519059226417172,
CVY_19010B47,CONTRA COSTA CANAL TUNNEL NO 1,CONTRA COSTA CANAL TUNNEL NO 1,CONTRA COSTA CANAL TUNNEL NO 1,,,CVP,Central Valley Project,Delta Division,Contra Costa Canal,,Delta Division > Contra Costa Canal,Federal,,US Bureau of Reclamation,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,0.5609083954510744,1,medium,UNREVIEWED,FALSE,0,11.188162073787558,
CVY_1A1A3B2C,Towle Canal,Towle Canal,Towle Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,PG&E,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.379576931798026,1,medium,UNREVIEWED,FALSE,0,0.593725373882801,
CVY_1A2995C2,Deer Creek Powerhouse Penstock,Deer Creek Powerhouse Penstock,Deer Creek Powerhouse Penstock,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Power conveyance,Penstock,Power delivery,local_supporting,automatic,Automatic standard/local rank.,unknown,1.0364311597393978,1,medium,UNREVIEWED,FALSE,0,0.12543030876807437,
CVY_1A9AE67E,Bennett Drain,Bennett Drain,Bennett Drain,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,0.7620321738193432,2,medium,UNREVIEWED,FALSE,0,21.529654568226942,
