component_id,acec_id,source_globalid,source_globalid_normalized,source_objectid,source_name,source_name_normalized,source_feature_type,source_designation_code,source_status_code,source_agency_code,component_number,component_count_for_acec,component_gis_acres,component_calculated_acres,component_official_acres,component_blm_district,component_blm_field_office,component_local_managing_unit,component_local_managing_unit_url,component_office_evidence,component_office_evidence_url,component_office_method,component_office_confidence,component_governing_plan,component_governing_plan_url,component_governing_plan_page,component_land_status_scope,component_surface_management_scope,component_inholding_status,component_public_access_status,component_management_summary,component_source_modified_date,component_blm_modify_date,component_last_verified,component_notes,component_supplied_brim_row_number,component_supplied_brim_record_id,component_supplied_geometry_type,component_supplied_geometry_part_count,component_supplied_is_multipart,component_supplied_geometry_valid,component_supplied_geometry_validity_reason,component_supplied_shape_area_m2,component_supplied_shape_length_m,component_live_shape_area_m2,component_live_shape_length_m,component_geometry_metric_status,component_supplied_to_live_match_method,component_supplied_to_live_match_confidence,component_supplied_snapshot
blmca-3293e6e9-5bdd-4399-aedc-2bad89712949,acec-11ad70d626345d,{3293E6E9-5BDD-4399-AEDC-2BAD89712949},3293e6e9-5bdd-4399-aedc-2bad89712949,94,Dead Mountains,dead mountains,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,28563.263451,28563.26345132454,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,90,brim-supplied-3293e6e9-5bdd-4399-aedc-2bad89712949,Polygon,1,False,True,Valid Geometry,115591426.1426959,77274.90187766633,115591426.142696,77274.9018776663,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-f3eba61e-7ea4-4d76-ab28-a22b6f48a324,acec-1c307d9c6029b1,{F3EBA61E-7EA4-4D76-AB28-A22B6F48A324},f3eba61e-7ea4-4d76-ab28-a22b6f48a324,11,Deadmans Flat,deadmans flat,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,744.598217,744.5982172914544,,Central California District,Mother Lode Field Office,Mother Lode Field Office,https://www.blm.gov/office/mother-lode-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,10,brim-supplied-f3eba61e-7ea4-4d76-ab28-a22b6f48a324,MultiPolygon,5,True,True,Valid Geometry,3013282.077753513,17314.328734057435,3013282.07775351,17314.3287340574,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-4aef1ceb-7cc0-4918-8880-fe0977ac0039,acec-44eff1e0aa93e7,{4AEF1CEB-7CC0-4918-8880-FE0977AC0039},4aef1ceb-7cc0-4918-8880-fe0977ac0039,214,Death Valley 17 WSA,death valley 17 wsa,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,21080.593705,21080.593705479045,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,210,brim-supplied-4aef1ceb-7cc0-4918-8880-fe0977ac0039,Polygon,1,False,True,Valid Geometry,85310136.0250229,48269.28793820571,85310136.0250229,48269.2879382057,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-f4b7e215-12a0-4a83-8b0f-b803f1936ebd,acec-bef60dbaeef6d9,{F4B7E215-12A0-4A83-8B0F-B803F1936EBD},f4b7e215-12a0-4a83-8b0f-b803f1936ebd,241,Deer Creek,deer creek,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,567.401353,567.4013528377949,,Northern California District,Redding Field Office,Redding Field Office,https://www.blm.gov/office/redding-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-10,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,236,brim-supplied-f4b7e215-12a0-4a83-8b0f-b803f1936ebd,MultiPolygon,4,True,True,Valid Geometry,2296191.808810079,13877.529940907643,2296191.80881008,13877.5299409076,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-7e81d0dc-104a-44da-90a2-0fe60ca299a3,acec-56983aa76a6050,{7E81D0DC-104A-44DA-90A2-0FE60CA299A3},7e81d0dc-104a-44da-90a2-0fe60ca299a3,95,Denning Springs,denning springs,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,445.728974,445.72897352769075,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,91,brim-supplied-7e81d0dc-104a-44da-90a2-0fe60ca299a3,Polygon,1,False,True,Valid Geometry,1803801.1591702949,6011.33109700544,1803801.15917029,6011.33109700544,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-e1681c72-39e1-4c7d-b692-831db9041e78,acec-88e3a418c2424c,{E1681C72-39E1-4C7D-B692-831DB9041E78},e1681c72-39e1-4c7d-b692-831db9041e78,96,Desert Lily Preserve,desert lily preserve,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,2059.081436,2059.0814357313893,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,92,brim-supplied-e1681c72-39e1-4c7d-b692-831db9041e78,Polygon,1,False,True,Valid Geometry,8332806.932434186,12918.835934279296,8332806.93243419,12918.8359342793,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-76727bf9-3803-4b54-ac93-a0090518a940,acec-cdb2e8b5bcad21,{76727BF9-3803-4B54-AC93-A0090518A940},76727bf9-3803-4b54-ac93-a0090518a940,97,Desert Tortoise Research Natural Area,desert tortoise research natural area,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,25346.103593,25346.103592973017,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,93,brim-supplied-76727bf9-3803-4b54-ac93-a0090518a940,Polygon,1,False,True,Valid Geometry,102572042.10803857,53340.1863748172,102572042.108039,53340.1863748172,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-7f7abb9d-ec59-41d8-b909-9adf59a3dfa7,acec-8592ffba7bec30,{7F7ABB9D-EC59-41D8-B909-9ADF59A3DFA7},7f7abb9d-ec59-41d8-b909-9adf59a3dfa7,98,Dos Palmas,dos palmas,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,15119.711404,15119.711403818537,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,94,brim-supplied-7f7abb9d-ec59-41d8-b909-9adf59a3dfa7,Polygon,1,False,True,Valid Geometry,61187301.19937757,38272.34243511282,61187301.1993776,38272.3424351128,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-898b680d-1d6d-4bb2-8a5b-86b29e02e106,acec-e71f61490a4558,{898B680D-1D6D-4BB2-8A5B-86B29E02E106},898b680d-1d6d-4bb2-8a5b-86b29e02e106,28,Dutch Flat/Indian Hill RNA,dutch flat indian hill rna,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,317.132668,317.1326678937923,,Central California District,Mother Lode Field Office,Mother Lode Field Office,https://www.blm.gov/office/mother-lode-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,27,brim-supplied-898b680d-1d6d-4bb2-8a5b-86b29e02e106,MultiPolygon,3,True,True,Valid Geometry,1283390.3738188397,7704.367371699431,1283390.37381884,7704.36737169943,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-90072281-e5cf-4ce8-9ffe-77776e64978d,acec-bb20419abef121,{90072281-E5CF-4CE8-9FFE-77776E64978D},90072281-e5cf-4ce8-9ffe-77776e64978d,5,Eagle Lake Basin,eagle lake basin,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,32032.595675,32032.595674538657,,Northern California District,Eagle Lake Field Office,Eagle Lake Field Office,https://www.blm.gov/office/eagle-lake-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,4,brim-supplied-90072281-e5cf-4ce8-9ffe-77776e64978d,MultiPolygon,20,True,False,Ring Self-intersection[-51494.3464000002 296158.7304],129631315.53164923,224581.127868926,129631315.531649,224581.127868926,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
